filename,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
disco.00078.wav,-182.0734253,103.437645,-18.19740105,31.20223618,-12.5405302,18.84708023,-12.87757874,19.37939072,-17.71057129,18.50277328,-14.32899666,11.54793549,-11.63295555,5.600884914,-8.047067642,0.270297527,-8.090953827,2.725033522,-3.292578936,3.513175726,edm
disco.00079.wav,-154.6035919,97.93429565,-10.35340977,39.13412857,-11.21811485,24.10824776,-11.85542297,24.20142555,-13.45691967,20.55890465,-8.318840027,5.885748386,-9.688747406,3.93924737,-8.824050903,3.304164886,-0.308456957,7.590018749,0.651160419,0.801026881,edm
disco.00080.wav,-219.3647003,94.68327332,12.11107826,48.87406158,-7.217256069,16.64939308,-15.09493732,21.72284317,-20.00559998,13.25089741,-15.70494938,5.065850735,-15.28412342,0.084864944,-9.212960243,0.244297668,-9.557693481,-0.74892056,-4.540810108,-3.68326664,edm
disco.00081.wav,-193.1108398,89.18061066,-19.99509621,38.74746323,-2.72288537,17.05984116,-7.944470406,16.08901596,-16.76403618,7.712325573,-15.71541309,9.027531624,-11.30940819,3.909340143,-8.222585678,3.010152817,-6.875401974,-0.713053405,-6.418619633,-0.562400639,edm
disco.00082.wav,-63.5642662,94.47640991,-13.44736385,32.76913071,-13.74702168,26.78471565,-19.41496277,24.66338539,-11.68322563,13.740242,-9.460101128,8.846699715,-4.993698597,9.228363037,-3.480156422,1.499145746,-8.887446404,0.262670815,-5.460492134,-1.123258114,edm
disco.00083.wav,-167.4382935,112.5066376,-4.581994057,37.098526,-8.617377281,27.82012558,-14.70726681,18.51816177,-16.47911644,13.75587559,-13.3269453,10.20724678,-11.57285786,6.74529171,-9.194631577,4.89535141,-9.716414452,1.520321488,-5.568985939,-2.062440634,edm
disco.00084.wav,-197.1740112,83.35864258,-38.59444046,43.69131088,-7.317381382,25.64026642,-8.676218033,13.38207817,-12.16811943,12.15982437,-12.05886459,10.61604118,-2.414655685,12.02169704,1.385731101,6.783095837,-3.374776363,-1.654182434,0.064501725,1.405860901,edm
disco.00085.wav,-166.8289032,67.67704773,11.21257877,37.44026947,-10.93541813,27.39523506,-18.93857574,27.29505539,-15.84869576,20.54003906,-8.618115425,14.18140316,-6.046160698,12.00706959,-6.076142788,7.274983406,-4.231336594,5.126498222,-4.527667522,3.457838535,edm
disco.00086.wav,-95.77294159,122.0812302,-29.35068321,50.3469429,-11.96495724,28.41488457,-7.060165405,11.87475586,-8.62287426,11.58483505,-18.41213036,6.880552769,-11.66575336,2.691341639,-5.790362358,0.659386396,-7.26243639,1.747296095,-6.146462917,-3.73909688,edm
disco.00087.wav,-100.2389679,110.0040512,-26.65406609,36.85219193,-10.41862774,28.79528046,-14.8551321,21.30069923,-19.69344521,18.52043152,-16.4067421,9.163948059,-13.8009491,4.000165462,-10.45810413,2.854746819,-4.320701599,3.170763254,-3.749718189,3.564951658,edm
disco.00088.wav,-97.85707855,101.0163269,-40.56647491,51.03514099,-11.71050167,25.06991005,-14.03523064,17.2026062,-9.614015579,16.97912788,-7.170674801,11.71960163,-5.726968288,6.243286133,-6.063307285,4.688091278,-6.244289875,-0.982725322,-2.749974966,0.634303987,edm
disco.00089.wav,-114.8823853,113.4953079,-29.83628845,42.62417221,-10.31863308,26.9955101,-14.49590778,21.2467289,-17.65821648,17.10006332,-13.48570728,8.601284981,-11.41353512,6.222045898,-10.89792538,3.66176486,-10.32013416,0.578404188,-4.15516758,3.483316183,edm
disco.00090.wav,-125.6377335,88.53586578,-16.7492466,42.78751373,-9.902899742,29.15226555,-19.36027908,20.45895195,-16.47858047,15.01683331,-8.755143166,12.77060509,-7.753715038,7.039319515,-8.515849113,3.272149801,-6.473698616,5.79818821,-3.494546175,-0.060173299,edm
disco.00091.wav,-116.8385773,98.45072937,-18.99992561,44.83131409,3.808516026,28.49592209,-1.087916732,14.70935154,-7.737640858,9.760475159,-10.10924053,6.360347748,-3.922947407,7.89893198,-3.215121269,0.132121429,-7.839592934,-1.723922491,-2.423308134,-0.720341802,edm
disco.00092.wav,-123.7859421,89.85279083,-1.845897555,51.16405106,-16.24934578,28.26947403,-12.48165417,19.0297184,-13.27245522,18.48010635,-13.77101135,12.86414242,-8.755740166,8.249205589,-8.232503891,5.511912823,-8.405036926,4.475614071,0.315761566,1.828095555,edm
disco.00093.wav,-86.03013611,87.55901337,-20.17250061,54.02267075,-1.053258657,19.55821609,-4.080896378,21.04189682,-19.55497551,12.39330578,-22.0161953,9.587432861,-15.91617107,3.983165503,-13.91827679,2.391763449,-7.735133171,3.448489904,-4.146555424,5.927776814,edm
disco.00094.wav,-129.9997101,102.5372696,-4.457656384,50.062397,-15.54056358,32.13776779,-18.17759705,24.2937851,-11.90743732,13.76654911,-12.89345169,7.280405521,-9.37204361,4.607172489,-9.580207825,4.245726585,-4.6929245,-0.448757857,-6.880925655,4.758743286,edm
disco.00095.wav,-159.8899078,82.02948761,-16.84228516,52.51004791,-4.497152805,22.84280777,-8.231449127,23.36139488,-5.516664028,17.71685028,-15.37218475,10.81131077,-13.51668835,1.73301065,-6.558249474,5.11225462,0.340130746,7.006257534,-5.46471405,0.79442215,edm
disco.00096.wav,-133.8193054,93.49035645,-24.23086166,61.44728851,-22.85627365,30.98702812,-14.96641731,20.23716927,-9.300376892,15.79240704,-8.738842964,11.9763689,-5.324511051,4.997527122,-0.673589528,3.728633404,2.098823071,5.433708668,3.084094048,2.458709002,edm
disco.00097.wav,-116.9218597,75.74846649,-4.257497311,37.31088638,-5.345099449,31.40894699,-12.16337967,22.95018005,-11.44823265,14.64031124,-13.06798744,13.41018963,-13.23157024,8.262755394,-15.24231911,9.851818085,-6.221204281,8.014792442,-8.036930084,4.39132452,edm
disco.00098.wav,-91.57614136,99.45747375,-8.97748661,40.19168472,-18.03179932,22.56118393,-21.96254539,15.78849792,-25.66102409,17.65334892,-13.6735611,15.63873577,-15.45616722,4.522358418,-10.14485645,0.477925181,-10.15688705,4.787725449,-6.897257805,-0.993488848,edm
disco.00099.wav,-91.57614136,99.45747375,-8.97748661,40.19168472,-18.03179932,22.56118393,-21.96254539,15.78849792,-25.66102409,17.65334892,-13.6735611,15.63873577,-15.45616722,4.522358418,-10.14485645,0.477925181,-10.15688705,4.787725449,-6.897257805,-0.993488848,edm
hiphop.00000.wav,-80.89219666,84.7820816,-31.54802895,33.90531158,-19.84891891,23.55888367,-22.14875793,20.02622604,-16.78103638,19.21651459,-13.11404514,11.49865341,-10.72956848,10.5818615,-8.424020767,7.323508263,-5.377673626,7.692774773,-5.553035259,1.516092658,hiphop
hiphop.00001.wav,-81.18161774,49.58916473,-14.55037308,57.95881653,6.815498352,27.14730453,-6.853302479,31.31327057,-10.0727253,20.31971169,-2.532140255,12.75315094,3.986501455,13.24118042,-2.367438078,12.25865269,-7.046246052,4.735236168,1.86720109,0.030806186,hiphop
hiphop.00002.wav,-202.8812408,132.3977203,12.0171814,43.76176071,-10.23124504,17.14081764,-13.56288052,15.06673813,-16.26229858,9.440218925,-11.64484596,7.070106983,-4.332278728,0.835035682,-5.610822201,1.266358614,-6.975131035,0.395020872,-2.430323362,-2.932961941,hiphop
hiphop.00003.wav,-40.26506042,80.85531616,-25.68528175,38.45819855,-11.08455276,24.90753365,-7.381527901,26.76988792,-5.314272404,16.79477882,-3.511151075,8.467217445,-5.609457493,12.05666828,-1.893467426,10.47006321,0.637126565,0.261578411,-5.102052689,-4.016593933,hiphop
hiphop.00004.wav,-140.2613373,71.62599945,-3.826867104,39.02438354,4.167652607,31.57910919,-3.941882849,19.79690742,-3.739638567,16.04145432,-3.190496445,11.84471035,-1.249470234,5.76354599,1.279338956,1.669957519,-0.824716687,1.636430264,-4.06712389,1.123675585,hiphop
hiphop.00005.wav,-11.6884861,81.97153473,-8.524934769,52.78888702,-14.70943737,31.97659492,-19.68970299,22.87627411,-14.71807003,14.5143671,-10.10011959,14.00984287,-8.08379364,7.439287663,-5.504480839,12.85130692,-3.696896791,6.240695,-2.578553677,0.117559977,hiphop
hiphop.00006.wav,-59.57893372,63.90921021,3.458413363,45.27069855,-1.145859957,28.27123833,-13.18700123,23.60394287,-6.632259846,16.48481369,-7.269998074,14.49432659,-5.798932552,8.181651115,-6.857533455,6.739663601,-4.48083353,0.954363346,-7.12893343,-1.2653023,hiphop
hiphop.00007.wav,-58.49050903,103.0884323,-7.252600193,44.8999939,-8.622699738,12.3757143,-13.77452183,19.99382401,-13.14433193,17.16127014,-3.952297211,15.59405518,-0.457358748,6.939226627,-6.0313797,5.643800259,-3.173525333,1.816087008,-2.566934824,0.108950563,hiphop
hiphop.00008.wav,-111.1261978,55.17322922,-18.4310627,47.19475555,-24.79258156,22.54099083,-21.14255905,12.54108715,-15.87192345,16.29066086,-12.56583881,9.623469353,-12.13131237,4.858415127,-2.207034588,6.886441708,0.476972699,12.99180508,5.945652485,5.441083908,hiphop
hiphop.00009.wav,-94.90050507,94.21562195,-2.534713745,49.54372787,-6.604544163,33.2225647,-7.624744892,20.95069504,-8.862355232,16.78815842,-5.25357008,10.76334953,-3.471752167,7.297197342,-3.450042009,3.841697454,-3.250457764,1.795359969,0.077277094,3.981583834,hiphop
hiphop.00010.wav,-67.43657684,94.85132599,-38.85618973,37.6374588,-12.24947071,36.89404297,-12.64287663,18.29716301,-8.846757889,17.98246956,-7.274253368,9.713576317,-8.738218307,4.502535343,-7.597929001,0.211490646,-4.880435467,4.847076416,-1.992989779,-0.736063898,hiphop
hiphop.00011.wav,-74.18608856,104.5984268,-8.37966156,49.65111542,-9.369983673,21.44277573,-16.32986832,18.78068161,-13.06476021,18.46538925,-14.94874573,6.881842613,-15.32659626,4.77806282,-11.09758949,4.736111164,-2.812528372,6.798242092,-5.803801537,-3.76723671,hiphop
hiphop.00012.wav,-67.03347015,112.4048233,-23.64234161,44.27719879,-18.86683655,23.87460136,-13.40368843,20.14641571,-10.6461916,20.62133408,-7.505446911,14.42530727,-9.389409065,11.290452,-8.867540359,7.082052231,0.447908938,9.381288528,-0.892656028,-0.575754523,hiphop
hiphop.00013.wav,-129.3153687,141.7019348,-42.46165466,34.01468658,-6.954815388,8.680235863,-11.36440945,15.92452145,-9.010519981,6.630468369,-8.335119247,7.555205822,-5.468164444,5.870560646,-3.138717413,-1.684966683,-8.800937653,-4.849244595,-9.282305717,2.121650934,hiphop
hiphop.00014.wav,-51.2728653,91.11834717,-33.76714325,69.93479156,-12.92821884,23.17800903,-13.75459766,23.77651215,-14.72882557,10.69719505,-13.46425343,6.077832699,-14.71827126,1.675102234,-7.239169598,3.965552092,-2.643746853,7.553514004,-0.134423867,-0.732083678,hiphop
hiphop.00015.wav,-81.87313843,94.71357727,-16.21338654,40.53869247,-12.24270535,28.19236755,-20.11312675,18.10816574,-14.63543034,14.17969513,-7.272544861,13.6604538,-8.491542816,7.900134563,-4.828848362,5.106445789,-5.875146389,2.076420069,-5.664106846,-1.367206812,hiphop
hiphop.00016.wav,-88.11616516,77.38243103,-19.07424164,51.60705566,-11.75533867,22.24289513,-4.726784706,20.12794113,-8.322615623,14.62104225,-3.80042243,8.593770981,-11.46199322,2.153754711,-12.68410397,0.400232524,0.980957031,10.53480148,7.630600929,4.394371033,hiphop
hiphop.00017.wav,-76.77619934,98.37953186,-5.033513546,49.34434128,-10.27831841,33.28562546,-9.964056015,17.59898758,-12.22756863,18.65203285,-10.97115517,11.506217,-10.48088837,6.250586987,-6.971255302,2.495159864,-4.887102604,5.465806484,-1.822488785,0.643466055,hiphop
hiphop.00018.wav,-113.4946442,68.49712372,-15.73779011,56.38304901,-8.181903839,27.01904488,-12.37229156,20.66091156,-12.67407417,15.42780685,-11.00386429,14.04018593,-12.50809002,7.401549816,-13.32607651,-0.240503445,-12.05243206,3.817564487,-2.673676968,5.639959812,hiphop
hiphop.00019.wav,-64.72916412,88.22242737,-10.35605145,41.79507065,-2.55534935,22.91316795,-6.491070271,16.62977409,-5.801042557,13.0912075,-6.915228844,3.01571846,-9.768563271,2.342324018,-7.051301479,3.200858116,1.723753333,6.078801155,0.364147693,-3.036787033,hiphop
hiphop.00020.wav,-122.2350159,50.53318787,-27.80275345,66.56179047,-6.592456818,32.05914307,-8.236852646,22.42440414,-6.945617676,21.0495224,-6.170058727,13.63911724,-3.085253239,8.70336628,-2.903659582,3.691509724,0.294469088,12.88428497,14.65641785,15.369627,hiphop
hiphop.00021.wav,-27.63745308,94.33495331,-20.57230568,49.87952423,-14.68272018,23.85083771,-17.61610985,24.02611542,-15.86315632,16.42804718,-10.62676907,13.88343143,-10.46011448,8.199204445,-10.29294491,5.012225151,-5.749485493,10.3127327,3.633077621,9.203170776,hiphop
hiphop.00022.wav,-100.6097336,110.2158737,1.036661744,38.75178146,-14.49621487,20.63346672,-18.03163719,12.56823254,-14.12163162,15.09257507,-9.242668152,11.39288807,-9.505771637,8.634792328,-7.096975803,2.990674973,-4.508060455,4.687868595,-4.113946915,-2.781824112,hiphop
hiphop.00023.wav,-44.68863678,101.1918716,-26.26351547,52.92453384,-11.71471119,26.94099617,-13.28492928,20.71065903,-17.4829998,11.86412907,-10.66262913,8.381728172,-15.42652702,4.876962185,-10.05180454,4.561401844,-1.994073749,7.976699352,1.21347034,1.367859006,hiphop
hiphop.00024.wav,-63.15319824,86.27130127,-37.94921112,39.54778671,-16.49564743,21.09178543,-12.24218178,13.06792736,-12.37298679,16.61737061,-3.980067015,8.835410118,-6.315230846,5.686140537,-6.31089735,2.301132441,-0.850396097,6.521790981,4.702801704,4.419439316,hiphop
hiphop.00025.wav,-44.2986412,93.36123657,-22.28966713,48.83119583,-13.88679695,34.39419937,-6.306775093,25.85499954,-12.32766438,20.4156723,-5.748307228,11.85303974,-11.54566956,10.14455223,-3.947105408,10.59884644,0.843214869,9.206163406,1.728480935,-0.220743373,hiphop
hiphop.00026.wav,-102.8778687,30.64616776,20.85638618,45.67443085,9.683949471,8.775241852,1.561381578,12.38265991,0.556377828,5.136695385,-2.719540119,8.173220634,-1.324512362,3.325417757,1.237877965,3.229549646,-2.71374464,5.749773026,-0.723944426,2.699598789,hiphop
hiphop.00027.wav,-109.3151093,76.73072815,2.77773118,19.194767,0.56286943,8.237965584,-8.042081833,6.011263371,-4.280028343,3.661365986,-1.526607871,2.67748642,2.292826891,2.863116026,-5.224315166,5.366161346,-6.165792465,2.248641253,-2.45432353,-5.94405508,hiphop
hiphop.00028.wav,-83.21357727,67.73671722,1.245815039,29.65699005,12.58547783,5.617260933,6.209290981,8.08664608,-4.763513088,7.671840191,-1.17308414,4.247157097,1.948574543,1.036240101,2.386247396,3.106371403,-8.060306549,1.665557742,-1.649377823,-3.282385826,hiphop
hiphop.00029.wav,-72.27970886,57.14894485,5.840688705,25.91394615,6.706665516,11.40073109,5.052314281,10.02647591,0.938636899,8.565021515,-1.703291535,6.055522919,0.216719508,5.042410851,-1.903966308,6.209439278,0.21880275,4.184299946,0.292855978,5.908604145,hiphop
hiphop.00030.wav,-23.82780838,43.71737289,30.56437874,26.47723007,4.336642265,21.91846657,2.596013069,7.005232334,-1.490338445,4.578647137,0.415869147,2.468394995,-4.068095207,-2.014799595,-3.562599659,-0.125018522,-2.474377632,-1.033676863,-4.767418861,-2.607342482,hiphop
hiphop.00031.wav,-25.08113861,60.8242569,-4.18714571,14.85002327,6.798274994,6.101045132,15.45272255,3.783456802,5.656759262,10.24546528,0.86281234,4.186315536,0.929877758,3.256350756,0.21788457,2.697329521,0.703059077,0.89356029,0.358786255,-0.006133655,hiphop
hiphop.00032.wav,-148.0751038,90.56194305,-0.281203806,28.85222244,19.30828667,15.25498295,4.289804459,15.5238142,1.272827387,11.12922287,8.848838806,6.315310478,1.629167438,1.426782727,-3.410100222,1.198567748,-0.718827426,0.786073089,-0.44991383,1.717850685,hiphop
hiphop.00033.wav,-31.72867203,59.69974136,-2.743564367,33.42127228,13.09400654,9.408289909,-1.726943374,14.17113018,3.080940485,6.733622074,1.084988117,3.81955409,1.654760599,1.22678721,-1.499596834,-0.141226456,-1.54536438,1.800538659,1.548789978,-2.305553913,hiphop
hiphop.00034.wav,5.67662096,53.15764999,-9.095644951,26.97748947,0.589096189,15.56791306,1.595360756,7.681844234,4.976581097,8.550533295,3.347300768,8.511082649,1.089591384,4.908550262,0.846949637,3.355639458,-2.901062965,2.777668476,-1.79868412,-0.278357416,hiphop
hiphop.00035.wav,-100.8420105,64.21405792,12.81864929,26.55662346,12.66598701,12.18205643,2.403997898,18.50326538,1.568986058,12.0327158,-1.55128634,6.714009285,3.878880739,3.077819347,1.755637288,4.56132412,-2.37495327,5.449449062,2.790353775,3.654335737,hiphop
hiphop.00036.wav,-218.0773621,40.83345032,-14.3123045,33.90931702,12.15664673,13.60727692,5.874160767,7.521130562,5.384785652,10.56101418,4.758870125,6.449563503,6.528916836,5.531825066,2.597905159,-1.680567741,-1.641724706,3.317747831,5.216319084,4.040056705,hiphop
hiphop.00037.wav,-95.93733978,30.26994514,2.640727043,12.594944,-11.17401505,-2.209800482,-3.688030481,-7.670185089,-5.388169765,-0.731557429,-4.04837513,-3.059937239,-4.976026058,-3.209076881,-4.255514145,-2.677730799,-3.52842474,-0.415396959,-2.978815556,2.300694942,hiphop
hiphop.00038.wav,-61.83263016,72.13341522,-16.30371666,27.44283867,5.208668709,1.500199676,3.948203802,8.334615707,-2.128219604,5.838307858,0.048041604,-0.434967399,-0.784852207,-1.623473763,-0.073876396,3.237839937,0.691360474,1.088015079,-1.116192222,-3.26972723,hiphop
hiphop.00039.wav,-120.9367981,77.27468872,29.06913376,10.43845844,3.565504313,5.364924908,5.194996834,-0.804142594,1.348094463,2.302201271,3.07391715,1.198256135,-0.671643555,-4.942010403,-0.063547261,-4.487802505,-2.215049028,-1.377749205,-3.079545498,-7.355110645,hiphop
hiphop.00040.wav,-182.9863892,95.95799255,43.95118332,13.52264309,5.98537302,-3.021842003,3.086776018,-9.800139427,-3.769526005,5.30899477,-1.046252847,7.543075085,5.854805946,-0.297365904,0.5005337,0.763490558,-5.528616428,-5.229318142,-3.305864573,-5.085851192,hiphop
hiphop.00041.wav,-77.00286865,68.31999207,-0.647168815,30.71020889,3.951057911,5.495327473,3.387721539,3.047429323,5.650206566,4.725110054,4.285636902,3.461018801,2.888073444,1.43700707,-2.297128677,-2.565035105,-5.015091896,-3.964157104,-5.721849442,-0.039238185,hiphop
hiphop.00042.wav,-74.73235321,48.88424301,3.822053194,36.29385757,12.973279,13.44945812,9.118987083,12.7290659,2.494593859,12.0941124,8.994330406,3.909668684,4.784867764,1.492777467,3.051227331,4.438498974,-4.181722641,2.846338749,2.761772394,2.777157545,hiphop
hiphop.00043.wav,-154.7852478,113.0690842,-3.836387396,18.29098511,13.33233452,8.43629837,8.842357635,11.33674526,8.995742798,10.14447784,6.199522495,9.773731232,9.389556885,2.337950945,2.918341875,7.596980095,-2.649451256,0.904379547,0.503602505,0.805966377,hiphop
hiphop.00044.wav,-268.9615479,79.92729187,-16.96858406,19.05787659,2.342341661,-7.105923176,4.770009041,-7.598837852,-10.01371765,10.81502342,-2.772373915,-5.479624748,2.297140598,-6.884854317,0.393649668,-1.934728622,-8.538865089,-3.203754663,-4.337526321,-1.459469557,hiphop
hiphop.00045.wav,-120.9367981,77.27468872,29.06913376,10.43845844,3.565504313,5.364924908,5.194996834,-0.804142594,1.348094463,2.302201271,3.07391715,1.198256135,-0.671643555,-4.942010403,-0.063547261,-4.487802505,-2.215049028,-1.377749205,-3.079545498,-7.355110645,hiphop
hiphop.00046.wav,-75.59873199,91.01150513,9.8384552,25.11180115,11.79189491,10.17076588,0.129100561,8.230044365,1.63251698,0.487691849,1.806388974,5.491574287,1.310340166,1.140340209,-1.189164996,0.383467495,-1.200057626,-2.041273832,-1.193605542,-2.635286808,hiphop
hiphop.00047.wav,-76.68157959,52.77576447,34.63283539,26.19929695,16.67121696,11.36414242,5.87011528,6.917248249,3.678110123,-0.957363844,3.875522614,4.485322952,0.635128319,5.428497314,4.192857265,0.813689828,1.633863807,0.693283081,-2.808126688,-3.408792257,hiphop
hiphop.00048.wav,-87.53331757,79.35826111,25.0528965,45.15821838,11.18177795,18.17310524,3.51566124,7.002638817,1.261705518,2.358246803,-1.775761127,-0.006982908,-2.700181246,-0.485104829,-5.254098892,-3.863282681,-2.501507521,-4.675340176,-4.982867718,-4.422395229,hiphop
hiphop.00049.wav,-44.55225754,41.58985138,29.92581177,51.87229156,12.87108421,13.71407318,7.95629406,9.290729523,8.396959305,1.907004833,1.136710405,4.557048321,5.521803379,1.32177186,2.354688883,-0.80787003,-4.256978512,-3.57044816,-3.829111814,-4.432137012,hiphop
hiphop.00050.wav,-114.0131836,110.141655,17.8957634,37.94621277,27.99070168,1.409508467,15.55823994,1.416770935,7.350121498,-3.328757048,8.260501862,-0.183181182,0.689857185,3.347232103,-2.473525286,0.769996524,-4.854833603,-2.393659115,-3.292357683,-4.610064507,hiphop
hiphop.00051.wav,-78.6794281,73.10103607,21.82421875,49.19890213,3.108760118,18.31938171,1.864083171,8.398194313,1.429885864,4.227636337,-1.311794043,1.257866621,-3.009084702,1.795894623,-1.848637342,-0.998438954,-1.905540943,-2.640927553,-4.797227383,-4.875685692,hiphop
hiphop.00052.wav,-146.4881744,81.56629181,31.96945,22.44210052,5.074653625,13.63081551,6.483838558,8.408040047,4.419113636,4.988879204,1.835711479,2.871542454,4.539956093,3.859050274,1.33833313,1.219245315,0.561398983,-0.170565933,-0.642979383,-0.060219511,hiphop
hiphop.00053.wav,-144.8897247,66.6733551,44.27025223,22.51473618,6.508245945,8.849252701,11.88913441,5.838657379,3.047915936,6.457362175,3.56627059,2.523826838,3.831300259,3.722038507,6.825730801,5.068254948,0.47952193,1.080769181,1.951961875,-0.077098534,hiphop
hiphop.00054.wav,-104.8019867,64.01404572,28.80845833,10.57361412,15.18672371,13.06734562,8.022514343,5.242740154,6.753813267,5.12840414,4.453503609,4.473662853,3.357500792,2.427598715,0.191138878,-1.519864321,-2.561920881,-1.19095242,-2.19709301,-1.882874846,hiphop
hiphop.00055.wav,-161.611496,104.0572052,-10.89889717,43.76289368,13.97145081,14.4514904,7.496470451,9.480768204,6.420551777,6.986668587,1.351150274,4.445960522,-2.931880474,-3.210488081,0.041283321,4.153816223,-6.43132019,-4.956651211,-4.206300735,-2.269935846,hiphop
hiphop.00056.wav,-101.0439072,72.4050293,-2.372117996,46.02698517,5.533307552,24.22011566,3.553692341,14.53842831,5.656508446,13.52494812,4.965131283,9.908259392,2.930361032,-3.015571117,-1.249698877,2.313653946,-2.811912537,1.763051748,0.85690105,-4.358316898,hiphop
hiphop.00057.wav,-113.6706696,87.02967834,-0.644250572,52.28987885,19.3816185,19.68790817,15.39512157,13.71624851,6.95149374,9.078024864,7.976443291,4.423301697,-0.15444167,-0.437669188,0.224507749,-0.833291769,-2.178657293,-2.00023675,-4.449685574,-4.298563957,hiphop
hiphop.00058.wav,-109.8140564,63.0342598,-13.8346796,43.0331955,6.183146477,23.19488716,8.035428047,10.66757011,0.969615698,5.344756603,-1.804571986,-1.424431562,-1.871724725,-3.201518536,-4.751097202,-3.803583622,-5.521131992,-3.179780006,-3.254022598,-3.928681135,hiphop
hiphop.00059.wav,-133.206665,93.9549408,-2.249877453,50.23590469,12.49828529,15.04465485,11.49675655,10.252985,7.97058773,10.79473305,1.961224079,5.199101448,1.064213037,2.173511744,-1.512495875,-0.44980371,-2.464082003,-3.869461298,-1.695695043,-2.753621101,hiphop
hiphop.00060.wav,-153.5541687,92.8163147,-15.87379169,57.95606613,8.575273514,18.46915245,13.27961826,11.16460037,7.618721485,12.96752357,5.662801266,7.022342205,2.892115116,1.614931107,0.013671639,3.025165319,-0.236980259,-1.391330957,-2.317663431,-1.325055718,hiphop
hiphop.00061.wav,-127.2711716,95.79850006,-12.79444027,37.94458008,20.57782364,23.22803497,8.279863358,9.624218941,8.664108276,5.506885052,6.66529417,4.023035049,1.741307616,0.714341283,-0.427174002,2.238182783,-1.601170182,-1.222164989,-2.223220348,-0.742856085,hiphop
hiphop.00062.wav,-144.1061554,73.36404419,4.646121979,24.01293564,12.90398407,14.01377869,8.62823391,6.898598194,-1.231809497,-0.858232915,1.15226686,2.580178022,-1.110993028,3.137022257,-4.237233162,-0.462212533,1.656400323,1.207888842,-0.474729359,-2.031404972,hiphop
hiphop.00063.wav,-98.81593323,71.11610413,-10.04881573,31.73723984,5.151435852,1.879600883,-8.902962685,-4.260354996,-5.963320732,-4.26343441,-0.657268822,-1.857849002,-0.507341802,2.579054356,-1.061633945,2.202975035,-3.946634293,1.200552225,0.269152731,0.058932867,hiphop
hiphop.00064.wav,-82.37300873,69.95230103,10.71023655,48.84867859,4.662597179,13.30108452,-1.799973249,5.133983135,-1.079920888,-2.792595863,-2.547968626,0.22446616,-3.120784998,2.309725523,-2.700791836,-0.775161564,1.736787677,-5.121251106,-5.695177078,-3.797697544,hiphop
hiphop.00065.wav,-140.1180267,77.09138489,42.07761765,31.24612617,12.19572926,10.22420311,3.740647554,8.299651146,-1.555410624,-1.764563799,3.622677088,4.594110012,-2.553011656,1.848700047,-2.763344049,-3.618639946,-2.634482622,-1.519125342,-2.64568615,-5.081643581,hiphop
hiphop.00066.wav,-111.9933548,89.10268402,13.17605305,36.38459396,-3.29081583,3.877372026,0.575570822,6.343271255,-2.184175014,2.968199492,-1.640094757,-0.376481354,-3.48434782,0.773662031,-0.232256383,-3.191623688,-3.707020283,-3.986681223,-3.008072138,-2.451700211,hiphop
hiphop.00067.wav,-74.63184357,58.72817612,9.918842316,21.56100464,15.05877495,4.932530403,2.283460379,5.467999935,3.123208046,0.604564548,2.466017962,4.206102848,3.471768856,3.598337412,2.775623322,1.88673687,-1.699464917,-1.143829465,-1.348429799,-4.012559891,hiphop
hiphop.00068.wav,-66.105896,74.90462494,20.64740753,39.30727768,8.163805008,15.13992977,-0.375667125,5.57290411,1.465887189,-0.646783054,-1.559668064,1.441263318,-2.401067257,-2.19067359,-4.327822208,-4.412982941,-5.12503624,-4.297690392,-6.340750694,-5.013819695,hiphop
hiphop.00069.wav,-59.32587814,36.27533722,39.86483002,49.98747635,10.1392622,16.8909874,9.783787727,4.441878319,2.443956375,1.705363274,2.369820356,3.917423487,3.172845125,2.631495237,3.22810626,1.476913095,-0.699584603,-3.162713766,-2.092167616,-2.373393536,hiphop
hiphop.00070.wav,-81.72704315,82.3195343,53.55440521,25.54096603,15.73448086,19.20093536,8.42293644,6.387721539,0.203193635,0.129219577,1.205027819,1.539857745,-0.728635967,1.349840283,-0.393554866,-3.130120039,-0.494541287,-0.742531836,-3.769521475,-2.510102034,hiphop
hiphop.00071.wav,-78.81977081,51.5300293,42.26773834,30.08855438,20.08476257,6.969689369,8.02785778,6.881747723,-4.623487949,3.663355827,3.634636402,4.333865166,2.605771542,0.761683047,-9.158778191,-2.16345191,-2.679223776,-5.529989243,-1.328598976,-2.477071285,hiphop
hiphop.00072.wav,-118.0510559,102.1803818,20.75555801,37.00239563,24.38818359,7.832820415,15.9447403,-1.588254452,6.773133755,-0.760249615,8.584535599,1.489350557,-4.219116688,3.009151936,0.998061538,-0.98975575,-5.46609354,-1.297010183,-4.24759388,-5.021967888,hiphop
hiphop.00073.wav,-78.18128967,70.18569183,45.90097427,42.07572174,15.08478928,10.68877316,-0.693344653,-0.608944178,0.369128764,-0.358661801,1.092365742,-0.672534645,-0.813537538,-0.817502439,-4.247742653,-6.082984924,-2.957535028,-3.703778744,-4.6041255,-4.979839802,hiphop
